Date	Number	Color	Category	Word 1	Word 2	Word 3	Word 4
Aug 23, 2024	439	Green	 BURLESQUE WEAR: 	BOA 	CORSET 	FAN 	GLOVES
Aug 23, 2024	439	Purple	 LANGUAGE HOMOPHONES: 	BASK 	CHECK 	FINISH 	TIE
Aug 23, 2024	439	Yellow	 VISUAL INTERFACE: 	DISPLAY 	MONITOR 	SCREEN 	TERMINAL
Aug 24, 2024	440	Blue	 CAR RENTAL COMPANIES: 	BUDGET 	ENTERPRISE 	NATIONAL 	THRIFTY
Aug 24, 2024	440	Green	 MOVE STEALTHILY: 	CREEP 	SLIP 	STEAL 	TIPTOE
Aug 24, 2024	440	Purple	 ENDING WITH CHEMICAL ELEMENTS: 	ENVIRON 	JARGON 	LATIN 	PLEAD
Aug 24, 2024	440	Yellow	 HEARSAY: 	RUMBLING 	SPECULATION 	TALK 	WHISPERS
Aug 25, 2024	441	Blue	 WORDS THAT MAKE UP THE ACRONYM “HVAC”: 	AIR 	CONDITIONING 	HEATING 	VENTILATION
Aug 25, 2024	441	Green	 STATUS: 	POSITION 	RANKING 	STANDING 	STATION
Aug 25, 2024	441	Purple	 ACTIVITIES THAT INVOLVE FOLDING: 	BAKING 	LAUNDRY 	ORIGAMI 	POKER
Aug 25, 2024	441	Yellow	 HOPPING MAD: 	BOILING 	FUMING 	LIVID 	STEAMING
Aug 26, 2024	442	Blue	 BAD GOLF SHOTS: 	HOOK 	SHANK 	SLICE 	WHIFF
Aug 26, 2024	442	Green	 TORUS-SHAPED THINGS: 	BAGEL 	LIFESAVER 	TIRE 	WREATH
Aug 26, 2024	442	Purple	 FOOTWEAR MINUS “ER” SOUND: 	LOAF 	SLIP 	SNEAK 	WADE
Aug 26, 2024	442	Yellow	 OFFICIAL SANCTIONING: 	APPROVAL 	BLESSING 	CONSENT 	SUPPORT
Aug 27, 2024	443	Blue	 CLASSIC BARBERSHOP SUPPLIES: 	BRUSH 	CAPE 	CLIPPERS 	GEL
Aug 27, 2024	443	Green	 CHILI PEPPER QUALITY: 	FIRE 	HEAT 	KICK 	SPICE
Aug 27, 2024	443	Purple	 KINDS OF CARDS: 	BASEBALL 	MAGIC 	SET 	TAROT
Aug 27, 2024	443	Yellow	 EXPLOSIVE SOUND: 	BOOM 	CRASH 	ROAR 	THUNDER
Aug 28, 2024	444	Blue	 DESCRIBED AS DRY: 	DESERT 	HUMOR 	MARTINI 	TEETOTALER
Aug 28, 2024	444	Green	 FOUND AT THE END OF A STRING/CORD: 	PENDULUM 	TEA BAG 	TETHERBALL 	YO-YO
Aug 28, 2024	444	Purple	 BABY ___: 	BLUES 	BOOMER 	STEPS 	TEETH
Aug 28, 2024	444	Yellow	 PLAYGROUND EQUIPMENT: 	MONKEY BARS 	SLIDE 	SWINGS 	TEETER-TOTTER
Aug 29, 2024	445	Blue	 U.S. COLLEGES/UNIVERSITIES: 	BROWN 	DUKE 	HOWARD 	SMITH
Aug 29, 2024	445	Green	 DEEM: 	CONSIDER 	COUNT 	JUDGE 	REGARD
Aug 29, 2024	445	Purple	 SECOND NAMES IN COMPANIES WITH AMPERSANDS: 	GAMBLE 	JOHNSON 	NOBLE 	YOUNG
Aug 29, 2024	445	Yellow	 KINDS OF PIANOS: 	ELECTRONIC 	GRAND 	PLAYER 	UPRIGHT
Aug 30, 2024	446	Blue	 WONDERS OF THE WORLD: 	GARDENS 	LIGHTHOUSE 	PYRAMID 	TEMPLE
Aug 30, 2024	446	Green	 PARTICIPATE IN SUMMER OLYMPIC EVENTS: 	BOX 	DIVE 	FENCE 	ROW
Aug 30, 2024	446	Purple	 ICE ___: 	CREAM 	CUBE 	MACHINE 	STORM
Aug 30, 2024	446	Yellow	 SPARKLING THINGS: 	DIAMOND 	GLITTER 	GOLD 	SEQUIN
Aug 31, 2024	447	Blue	 KINDS OF SALAD: 	CHEF 	GARDEN 	GREEK 	WEDGE
Aug 31, 2024	447	Green	 TREE FEATURES: 	BARK 	CROWN 	RINGS 	ROOTS
Aug 31, 2024	447	Purple	 SEEN ON BACKS OF U.S. COINS: 	EAGLE 	MONTICELLO 	SHIELD 	TORCH
Aug 31, 2024	447	Yellow	 NEWSPAPER SECTIONS: 	ARTS 	BUSINESS 	COMICS 	SPORTS
Sep 1, 2024	448	Blue	 SHADES OF BLACK: 	CHARCOAL 	JET 	RAVEN 	SABLE
Sep 1, 2024	448	Green	 PARTS OF THE EAR: 	ANVIL 	CANAL 	DRUM 	HAMMER
Sep 1, 2024	448	Purple	 WHERE YOU MIGHT FIND “A DRIVER”: 	GOLF BAG 	LIMOUSINE 	MOVIE SET 	TOOLBOX
Sep 1, 2024	448	Yellow	 COOK IN A PAN: 	BROWN 	CHAR 	GRILL 	SEAR
Sep 2, 2024	449	Blue	 CLASSIC COLLECTION ITEMS: 	COIN 	COMIC 	RECORD 	STAMP
Sep 2, 2024	449	Green	 ASSIGNMENT: 	JOB 	POSITION 	POST 	STATION
Sep 2, 2024	449	Purple	 CHAIN ___: 	LETTER 	MAIL 	REACTION 	STORE
Sep 2, 2024	449	Yellow	 PECULIAR: 	CURIOUS 	FUNNY 	OFF 	WEIRD
Sep 3, 2024	450	Blue	 GLOBAL CURRENCIES: 	POUND 	REAL 	WON 	YEN
Sep 3, 2024	450	Green	 EXCESSIVELY: 	BEYOND 	EXTRA 	OVER 	TOO
Sep 3, 2024	450	Purple	 ___HEAD: 	ARROW 	BLOCK 	FORE 	KNUCKLE
Sep 3, 2024	450	Yellow	 ABSOLVE: 	EXCUSE 	PARDON 	SAVE 	SPARE
Sep 4, 2024	451	Blue	 HELP PUT ON A PARTY: 	CATER 	HOST 	THROW 	PLAN
Sep 4, 2024	451	Green	 PUPPY PURCHASES: 	BED 	BOWL 	COLLAR 	CRATE
Sep 4, 2024	451	Purple	 SYMBOLS ON A KEYBOARD: 	BRACE 	CARET 	HASH 	STAR
Sep 4, 2024	451	Yellow	 VERY SMALL AMOUNT: 	HINT 	TOUCH 	TRACE 	SHRED
Sep 5, 2024	452	Blue	 OBTAIN: 	BAG 	LAND 	SCORE 	SNAG
Sep 5, 2024	452	Green	 CRITICIZE: 	BASH 	BLAST 	PAN 	SLAM
Sep 5, 2024	452	Purple	 MEASURED IN FOOTBALL STATS: 	ATTEMPT 	RECEPTION 	SACK 	YARD
Sep 5, 2024	452	Yellow	 HAIR SALON OFFERINGS: 	BLOWOUT 	COLOR 	CUT 	TRIM
Sep 6, 2024	453	Blue	 THINGS RECEIVED IN THE MAIL: 	BILL 	CARD 	CATALOG 	LETTER
Sep 6, 2024	453	Green	 INCIDENT: 	AFFAIR 	EPISODE 	EVENT 	MATTER
Sep 6, 2024	453	Purple	 WHAT “SPRING” MIGHT REFER TO: 	BOUNCE 	COIL 	GEYSER 	SEASON
Sep 6, 2024	453	Yellow	 QUANTITY: 	AMOUNT 	COUNT 	NUMBER 	TOTAL
Sep 7, 2024	454	Blue	 AQUARIUM PURCHASES: 	FILTER 	PUMP 	ROCKS 	TANK
Sep 7, 2024	454	Green	 THINGS USED IN GOLF: 	BALL 	DRIVER 	GLOVE 	TEE
Sep 7, 2024	454	Purple	 LOGOS WITH HORSES: 	COACH 	GODIVA 	MUSTANG 	POLO
Sep 7, 2024	454	Yellow	 WAYS TO TRANSFORM AN IMAGE: 	CROP 	FLIP 	ROTATE 	SCALE
Sep 8, 2024	455	Blue	 ECCLESIASTICAL TITLES: 	BISHOP 	PASTOR 	PRIOR 	POPE
Sep 8, 2024	455	Green	 WHAT A HEART DOES WHEN EXCITED: 	POUND 	PUMP 	RACE 	THROB
Sep 8, 2024	455	Purple	 ___ BOYS: 	BAD 	BEACH 	HARDY 	PET SHOP
Sep 8, 2024	455	Yellow	 VERBS IN A CAKE RECIPE: 	BAKE 	BEAT 	FROST 	PREHEAT
Sep 9, 2024	456	Blue	 FLAVOR ASSORTMENT: 	FLIGHT 	PLATTER 	SAMPLER 	TASTING
Sep 9, 2024	456	Green	 CONTINUOUS: 	CONSECUTIVE 	NONSTOP 	SOLID 	STRAIGHT
Sep 9, 2024	456	Purple	 SITCOMS: 	BLOSSOM 	COACH 	COMMUNITY 	FULL HOUSE
Sep 9, 2024	456	Yellow	 GET RED IN THE FACE: 	BLUSH 	BURN 	FLUSH 	GLOW
Sep 10, 2024	457	Blue	 RATINGS SYSTEMS: 	A-F 	PERCENTAGE 	STARS 	THUMBS
Sep 10, 2024	457	Green	 TRANSFER: 	DELIVER 	HAND 	GIVE 	PASS
Sep 10, 2024	457	Purple	 THINGS WITH KINGS: 	CHECKERS 	DECK OF CARDS 	MONARCHY 	NHL
Sep 10, 2024	457	Yellow	 VARIETIES: 	KINDS 	SORTS 	STRIPES 	TYPES
Sep 11, 2024	458	Blue	 FEATURED IN “JURASSIC PARK”: 	AMBER 	DINOSAUR 	PALEONTOLOGIST 	MOSQUITO
Sep 11, 2024	458	Green	 BITS OF WISDOM: 	KERNEL 	NUGGET 	PEARL 	TIDBIT
Sep 11, 2024	458	Purple	 THINGS THAT ARE PURPLE: 	AMETHYST 	EGGPLANT 	GRIMACE 	LAVENDER
Sep 11, 2024	458	Yellow	 LARGE AMOUNT OF MONEY: 	BUNDLE 	FORTUNE 	MINT 	PILE
Sep 12, 2024	459	Blue	 NBA LEGENDS, FAMILIARLY: 	BIRD 	CURRY 	KOBE 	MAGIC
Sep 12, 2024	459	Green	 BEHALF: 	ADVANTAGE 	BENEFIT 	INTEREST 	SAKE
Sep 12, 2024	459	Purple	 ENDING WITH GREEK LETTERS: 	BIOTA 	FETA 	MOCHI 	PEPSI
Sep 12, 2024	459	Yellow	 MARK ONLINE FOR LATER: 	BOOKMARK 	FAVORITE 	LIKE 	SAVE
Sep 13, 2024	460	Blue	 FEATURED IN “JACK AND THE BEANSTALK”: 	BEANS 	COW 	GIANT 	JACK
Sep 13, 2024	460	Green	 PALINDROMES FEATURING “E”: 	LEVEL 	PEP 	REFER 	TENET
Sep 13, 2024	460	Purple	 CAR MODELS: 	BEETLE 	CIVIC 	FOCUS 	VOLT
Sep 13, 2024	460	Yellow	 VITALITY: 	ENERGY 	JUICE 	LIFE 	ZIP
Sep 14, 2024	461	Blue	 PREFIXES: 	PRO 	RETRO 	SUB 	SUPER
Sep 14, 2024	461	Green	 CONSOLE INPUTS: 	BUTTON 	KNOB 	SLIDER 	SWITCH
Sep 14, 2024	461	Purple	 ___ KING: 	BURGER 	CALIFORNIA 	LION 	PROM
Sep 14, 2024	461	Yellow	 WINE BOTTLE INFO: 	GRAPE 	REGION 	VINTAGE 	WINERY
Sep 15, 2024	462	Blue	 DOOFUS: 	CLOWN 	DWEEB 	SAP 	TURKEY
Sep 15, 2024	462	Green	 DECREASE: 	DECLINE 	DROP 	DWINDLE 	EBB
Sep 15, 2024	462	Purple	 MEMBER OF A SEPTET: 	DWARF 	SEA 	SIN 	WONDER
Sep 15, 2024	462	Yellow	 RESIDE: 	DWELL 	INHABIT 	LIVE 	STAY
Sep 16, 2024	463	Blue	 OVERLY SENTIMENTAL WORK: 	CHEESE 	CORN 	MUSH 	PAP
Sep 16, 2024	463	Green	 SPIKY THINGS: 	CACTUS 	HEDGEHOG 	MACE 	PINEAPPLE
Sep 16, 2024	463	Purple	 THINGS THAT ARE CAPPED: 	BOTTLE 	GRADUATE 	MUSHROOM 	SALARY
Sep 16, 2024	463	Yellow	 FOREMOST: 	CHIEF 	PREMIER 	PRINCIPAL 	SUPREME
Sep 17, 2024	464	Blue	 LEGISLATIVE ROLES: 	CHAIR 	LEADER 	SPEAKER 	WHIP
Sep 17, 2024	464	Green	 KINDS OF SHOES: 	FLAT 	MULE 	PUMP 	SLIDE
Sep 17, 2024	464	Purple	 NAME HOMOPHONES: 	DUG 	MATTE 	MIC 	PEAT
Sep 17, 2024	464	Yellow	 GET EXCITED, WITH "UP": 	AMP 	FIRE 	HYPE 	PSYCH
Sep 18, 2024	465	Blue	 KINDS OF REELS: 	BLOOPER 	DEMO 	HIGHLIGHT 	SIZZLE
Sep 18, 2024	465	Green	 LOWDOWN: 	DISH 	DOPE 	INFO 	SCOOP
Sep 18, 2024	465	Purple	 CARTOON DOGS MINUS “Y”: 	DROOP 	GOOF 	LAD 	SNOOP
Sep 18, 2024	465	Yellow	 GATHERING SPOT OUTSIDE A RESIDENCE: 	DECK 	PORCH 	STOOP 	YARD
Sep 19, 2024	466	Blue	 PBS SHOWS: 	FRONTLINE 	NATURE 	NOVA 	MASTERPIECE
Sep 19, 2024	466	Green	 KINDS OF PARTIES: 	BIRTHDAY 	COCKTAIL 	DINNER 	SURPRISE
Sep 19, 2024	466	Purple	 PLACES IN FRANCE: 	ANGERS 	CHAMPAGNE 	NICE 	REUNION
Sep 19, 2024	466	Yellow	 PREFIX MEANING “VERY”: 	EXTRA 	HYPER 	OVER 	SUPER
Sep 20, 2024	467	Blue	 CHARACTERS IN “THE EMPIRE STRIKES BACK," FAMILIARLY: 	BOBA 	CHEWIE 	EMPEROR 	SOLO
Sep 20, 2024	467	Green	 SOMEBODY: 	CHARACTER 	INDIVIDUAL 	PARTY 	PERSON
Sep 20, 2024	467	Purple	 WORDS AFTER “KITTY”: 	CAT 	CORNER 	HAWK 	LITTER
Sep 20, 2024	467	Yellow	 PRESUME: 	FIGURE 	IMAGINE 	SUSPECT 	THINK
Sep 21, 2024	468	Blue	 “GREAT JOB!”: 	IMPRESSIVE 	NICE 	PROPS 	WELL DONE
Sep 21, 2024	468	Green	 SPECIAL EDITION ADJECTIVES: 	COLLECTIBLE 	EXCLUSIVE 	LIMITED 	RARE
Sep 21, 2024	468	Purple	 EXTREMELY: 	AWFUL 	BLOODY 	REAL 	WAY
Sep 21, 2024	468	Yellow	 CLAIRVOYANT: 	MEDIUM 	MYSTIC 	ORACLE 	PSYCHIC
Sep 22, 2024	469	Blue	 CHANCE TO WIN A PRIZE: 	DRAWING 	LOTTERY 	POOL 	RAFFLE
Sep 22, 2024	469	Green	 FILE MENU OPTIONS: 	NEW 	OPEN 	PRINT 	SAVE
Sep 22, 2024	469	Purple	 WHAT “BRONZE” MIGHT MEAN: 	ALLOY 	SCULPTURE 	SUNTAN 	THIRD
Sep 22, 2024	469	Yellow	 COLOR TYPES: 	GRAYSCALE 	NEON 	NEUTRAL 	PASTEL
Sep 23, 2024	470	Blue	 MEMBER OF A CARTOON DUO: 	CHIP 	ROCKY 	SCRATCHY 	STITCH
Sep 23, 2024	470	Green	 BIT OF LAND FOR GROWING: 	BED 	PARCEL 	PATCH 	PLOT
Sep 23, 2024	470	Purple	 ___ PARK: 	AMUSEMENT 	NATIONAL 	PARALLEL 	SOUTH
Sep 23, 2024	470	Yellow	 NOT SMOOTH, AS TERRAIN: 	BUMPY 	ROUGH 	RUGGED 	UNEVEN
Sep 24, 2024	471	Blue	 BIT OF PARTY DECORATION: 	BALLOON 	BANNER 	CONFETTI 	GARLAND
Sep 24, 2024	471	Green	 PROCURE IN ADVANCE: 	BOOK 	CHARTER 	RESERVE 	SECURE
Sep 24, 2024	471	Purple	 ONLINE PERSONALITY: 	AMBASSADOR 	INFLUENCER 	MODEL 	STREAMER
Sep 24, 2024	471	Yellow	 INSPIRED: 	CREATIVE 	FRESH 	NOVEL 	ORIGINAL
Sep 25, 2024	472	Blue	 FOOD NAMED AFTER CITIES: 	BROIL 	CHEESESTEAK 	SPROUTS 	WINGS
Sep 25, 2024	472	Green	 NEEDS FOR PAINTING A ROOM: 	DROP CLOTH 	PAINT 	ROLLER 	TAPE
Sep 25, 2024	472	Purple	 ___ DERBY: 	DEMOLITION 	HOME RUN 	KENTUCKY 	SOAP BOX
Sep 25, 2024	472	Yellow	 TRIO OF SPORTS ACHIEVEMENTS: 	HAT TRICK 	THREEPEAT 	TRIFECTA 	TRIPLE CROWN
Sep 26, 2024	473	Blue	 SPECIFICATIONS FOR A BARTENDER: 	DRY 	NEAT 	STRAIGHT 	VIRGIN
Sep 26, 2024	473	Green	 INCREASE, IN A WAY: 	GROW 	MOUNT 	SWELL 	WAX
Sep 26, 2024	473	Purple	 STRING ___: 	BEAN 	BIKINI 	CHEESE 	THEORY
Sep 26, 2024	473	Yellow	 DECORATIVE EDGE: 	BORDER 	FRILL 	FRINGE 	TRIM
Sep 27, 2024	474	Blue	 ACTIONS IN FANTASY SPORTS: 	BENCH 	DRAFT 	START 	TRADE
Sep 27, 2024	474	Green	 SIGNIFICANCE: 	GRAVITY 	IMPORT 	SUBSTANCE 	WEIGHT
Sep 27, 2024	474	Purple	 SCI-FI MOVIES, WITH “THE”: 	ABYSS 	FLY 	MATRIX 	THING
Sep 27, 2024	474	Yellow	 AREA OF HIGH GROUND: 	BANK 	DUNE 	HILL 	MOUND
Sep 28, 2024	475	Blue	 ITEMS IN A MONOPOLY BOX: 	DEED 	HOTEL 	HOUSE 	TOKEN
Sep 28, 2024	475	Green	 EMBED: 	LODGE 	PLANT 	STICK 	WEDGE
Sep 28, 2024	475	Purple	 ___ CONTROL: 	BIRTH 	CRUISE 	QUALITY 	REMOTE
Sep 28, 2024	475	Yellow	 COMPOSITE: 	BLEND 	COMPOUND 	CROSS 	HYBRID
Sep 29, 2024	476	Blue	 ACTIONS IN CARD GAMES: 	DISCARD 	DRAW 	PASS 	PLAY
Sep 29, 2024	476	Green	 BEDDING: 	BLANKET 	SHAM 	SHEET 	THROW
Sep 29, 2024	476	Purple	 CABINET DEPARTMENTS: 	ENERGY 	JUSTICE 	LABOR 	STATE
Sep 29, 2024	476	Yellow	 MAKE GOOD ON, AS A PROMISE: 	FULFILL 	HONOR 	KEEP 	UPHOLD
Sep 30, 2024	477	Blue	 CHARACTERS WITH PET DOGS: 	CHARLIE 	DOROTHY 	SHAGGY 	WALLACE
Sep 30, 2024	477	Green	 COMMON PERFUME INGREDIENTS: 	AMBERGRIS 	MUSK 	ROSE 	VANILLA
Sep 30, 2024	477	Purple	 CAPITAL CITY HOMOPHONES: 	KETO 	ROAM 	SOPHIA 	SOUL
Sep 30, 2024	477	Yellow	 COOK WITH HEAT AND WATER: 	BLANCH 	BOIL 	POACH 	STEAM
Oct 1, 2024	478	Blue	 FAST-MOVING WATER: 	CASCADE 	CURRENT 	RAPID 	WAVE
Oct 1, 2024	478	Green	 FITNESS: 	CONDITION 	FORM 	HEALTH 	SHAPE
Oct 1, 2024	478	Purple	 DISHWASHER CYCLES: 	NORMAL 	QUICK 	RINSE 	SANITIZE
Oct 1, 2024	478	Yellow	 FLUSTERED STATE: 	LATHER 	STEW 	SWEAT 	TIZZY
Oct 2, 2024	479	Blue	 ROBERT DE NIRO FILMS: 	CASINO 	HEAT 	JOKER 	TAXI DRIVER
Oct 2, 2024	479	Green	 USE A KITCHEN KNIFE: 	CUBE 	DICE 	JULIENNE 	SLICE
Oct 2, 2024	479	Purple	 DISTINCTIVE NUMBER OF ARMS (OR LACK THEREOF): 	OCTOPUS 	SHIVA 	SLOT MACHINE 	VENUS DE MILO
Oct 2, 2024	479	Yellow	 PUT ON THE LINE: 	BET 	CHANCE 	GAMBLE 	RISK
Oct 3, 2024	480	Blue	 ITEM SOLD IN PAIRS: 	BOOKEND 	EARBUD 	SKI 	SOCK
Oct 3, 2024	480	Green	 CARE FOR A PLANT: 	FERTILIZE 	POT 	PRUNE 	WATER
Oct 3, 2024	480	Purple	 BUGS PLUS STARTING LETTER: 	BLOUSE 	PANT 	SMITE 	STICK
Oct 3, 2024	480	Yellow	 BEVERAGES: 	JUICE 	MILK 	PUNCH 	SODA
Oct 4, 2024	481	Blue	 DISNEY CHARACTERS: 	DAISY 	DALE 	DOC 	DORY
Oct 4, 2024	481	Green	 SMALL AMOUNT: 	DAB 	DASH 	DOLLOP 	DROP
Oct 4, 2024	481	Purple	 ___ DATE: 	DELIVERY 	DINNER 	DREAM 	DUE
Oct 4, 2024	481	Yellow	 CONCAVITY: 	DENT 	DIMPLE 	DING 	DIVOT
Oct 5, 2024	482	Blue	 INVOLVED IN A DENTIST VISIT: 	DRILL 	SINK 	TOOTHBRUSH 	X-RAY
Oct 5, 2024	482	Green	 KINDS OF UNDERWEAR: 	BIKINI 	G-STRING 	HIPSTER 	THONG
Oct 5, 2024	482	Purple	 BRANDS THAT HAVE BECOME GENERIC TERMS: 	CHAPSTICK 	JACUZZI 	Q-TIP 	XEROX
Oct 5, 2024	482	Yellow	 STEAK CUTS: 	FILET 	HANGER 	SKIRT 	T-BONE
Oct 6, 2024	483	Blue	 PAGES ON A WEBSITE: 	ABOUT 	CONTACT 	HOME 	LOGIN
Oct 6, 2024	483	Green	 THINGS CATS DO: 	KNEAD 	PURR 	SCRATCH 	SHED
Oct 6, 2024	483	Purple	 ___ CHEESE: 	COTTAGE 	CREAM 	GOAT 	STRING
Oct 6, 2024	483	Yellow	 TURN TAIL: 	FLEE 	LEAVE 	RETREAT 	WITHDRAW
Oct 7, 2024	484	Blue	 SOUNDS OF LAUGHTER: 	HAR-HAR 	HOOT 	WHOOP 	YUK
Oct 7, 2024	484	Green	 CAR ONOMATOPOEIA: 	BEEP BEEP 	PURR 	SKRRT 	VROOM
Oct 7, 2024	484	Purple	 FAMOUS PRIMATES: 	BUBBLES 	GEORGE 	KING KONG 	KOKO
Oct 7, 2024	484	Yellow	 KNUCKLEHEAD: 	DING-DONG 	DODO 	YAHOO 	YO-YO
Oct 8, 2024	485	Blue	 FOUND ON SHEET MUSIC: 	ACCIDENTAL 	NOTE 	REST 	STAFF
Oct 8, 2024	485	Green	 PROHIBIT: 	BAN 	BLOCK 	DENY 	FORBID
Oct 8, 2024	485	Purple	 CANDY ___: 	APPLE 	BAR 	CANE 	CORN
Oct 8, 2024	485	Yellow	 HALLOWEEN SYMBOLS: 	BAT 	PUMPKIN 	SPIDER 	WITCH
Oct 9, 2024	486	Blue	 MUSIC PUBLICATIONS: 	BILLBOARD 	MOJO 	PITCHFORK 	SPIN
Oct 9, 2024	486	Green	 BURGEON: 	BLOSSOM 	DEVELOP 	MATURE 	PROGRESS
Oct 9, 2024	486	Purple	 ENDING WITH TABLEWARE: 	BOILERPLATE 	BUTTERCUP 	JACKKNIFE 	WITHERSPOON
Oct 9, 2024	486	Yellow	 EFFERVESCENCE: 	BUBBLES 	FIZZ 	FOAM 	FROTH
Oct 10, 2024	487	Blue	 MOVIES: 	BIG 	ELF 	HER 	SAW
Oct 10, 2024	487	Green	 COOL, IN ’80S SLANG: 	BAD 	FLY 	ILL 	RAD
Oct 10, 2024	487	Purple	 WORDS IN “DO-RE-MI”: 	DOE 	FAR 	SEW 	TEA
Oct 10, 2024	487	Yellow	 BODY PARTS: 	ARM 	EYE 	HIP 	LEG
Oct 11, 2024	488	Blue	 ADDITIONAL BENEFIT: 	BONUS 	EXTRA 	FROSTING 	GRAVY
Oct 11, 2024	488	Green	 QUICK JUMP IN THE POOL: 	DIP 	DIVE 	SPLASH 	SWIM
Oct 11, 2024	488	Purple	 BRASHNESS: 	BRASS 	CHEEK 	NERVE 	SAUCE
Oct 11, 2024	488	Yellow	 CHERISH: 	RELISH 	SAVOR 	TREASURE 	VALUE
Oct 12, 2024	489	Blue	 BIRD ONOMATOPOEIA: 	COO 	GOBBLE 	HONK 	HOOT
Oct 12, 2024	489	Green	 TOLERATE: 	BEAR 	STAND 	SWALLOW 	TAKE
Oct 12, 2024	489	Purple	 STARTS OF CELL PHONE MAKERS: 	APP 	GOO 	MOTOR 	SAM
Oct 12, 2024	489	Yellow	 DRAPED ACCESSORIES: 	SCARF 	SHAWL 	STOLE 	WRAP
Oct 13, 2024	490	Blue	 KINDS OF PANTS: 	CAPRI 	CARGO 	HAMMER 	STIRRUP
Oct 13, 2024	490	Green	 ROAD RUNNER CARTOON STAPLES: 	ANVIL 	BOULDER 	COYOTE 	TNT
Oct 13, 2024	490	Purple	 ___ ROLL: 	CALIFORNIA 	DRUM 	EGG 	HONOR
Oct 13, 2024	490	Yellow	 MADE OF KERATIN: 	CLAW 	HOOF 	HORN 	NAIL
Oct 14, 2024	491	Blue	 WAYS TO WEAR YOUR HAIR UP: 	BUN 	BRAID 	PONY 	TWIST
Oct 14, 2024	491	Green	 SOUNDS OF THUNDER: 	CLAP 	PEAL 	ROLL 	RUMBLE
Oct 14, 2024	491	Purple	 THINGS THAT CAN HAVE LEAVES: 	BOOK 	SALAD 	TABLE 	TREE
Oct 14, 2024	491	Yellow	 RUMMAGE: 	COMB 	DIG 	ROOT 	SIFT
Oct 15, 2024	492	Blue	 FICTIONAL CLOWNS: 	HOMEY 	JOKER 	PENNYWISE 	RONALD
Oct 15, 2024	492	Green	 CABLE CHANNELS: 	DISCOVERY 	HISTORY 	NICKELODEON 	OXYGEN
Oct 15, 2024	492	Purple	 WHAT “D” MIGHT STAND FOR: 	DEFENSE 	DEMOCRAT 	DIMENSIONAL 	DRIVE
Oct 15, 2024	492	Yellow	 FOOTBALL POSITIONS: 	CENTER 	GUARD 	QUARTERBACK 	SAFETY
Oct 16, 2024	493	Blue	 BIT OF BREAKFAST CEREAL: 	CHEERIO 	FLAKE 	PEBBLE 	PUFF
Oct 16, 2024	493	Green	 PARTS OF A TOURNAMENT SETUP: 	BRACKET 	BYE 	ROUND 	SEED
Oct 16, 2024	493	Purple	 WHAT THE OUTSTRETCHED INDEX AND MIDDLE FINGERS CAN REPRESENT: 	PEACE 	SCISSORS 	TWO 	VICTORY
Oct 16, 2024	493	Yellow	 AT SOME FUTURE POINT: 	EVENTUALLY 	LATER 	NEXT 	SOON
Oct 17, 2024	494	Blue	 MOVIES WITH “S” REMOVED: 	CAR 	GOODFELLA 	JAW 	SWINGER
Oct 17, 2024	494	Green	 DEAL WITH: 	ADDRESS 	ANSWER 	FIELD 	HANDLE
Oct 17, 2024	494	Purple	 ___ LAW: 	CRIMINAL 	HARVARD 	LEMON 	NATURAL
Oct 17, 2024	494	Yellow	 GRASSY AREA: 	GREEN 	LAWN 	PARK 	YARD
Oct 18, 2024	495	Blue	 NON-CASH WAY TO PAY: 	CARD 	CHARGE 	CREDIT 	PLASTIC
Oct 18, 2024	495	Green	 OPPORTUNITY: 	CHANCE 	SHOT 	TIME 	TURN
Oct 18, 2024	495	Purple	 AMAZON ___: 	KINDLE 	PRIME 	RAINFOREST 	RIVER
Oct 18, 2024	495	Yellow	 CLUNKER: 	BUST 	DUD 	FLOP 	MISS
Oct 19, 2024	496	Blue	 THINGS THAT MIGHT STING: 	INSULT 	JELLYFISH 	NETTLE 	WASP
Oct 19, 2024	496	Green	 THINGS THAT ARE OFTEN SCENTED: 	CANDLE 	INCENSE 	LOTION 	SOAP
Oct 19, 2024	496	Purple	 VIDEO GAME FRANCHISES: 	CIVILIZATION 	HALO 	MADDEN 	METROID
Oct 19, 2024	496	Yellow	 BRING ABOUT: 	GENERATE 	INSPIRE 	PROMPT 	PROVOKE
Oct 20, 2024	497	Blue	 TABLE TENNIS NEEDS: 	BALL 	NET 	PADDLE 	TABLE
Oct 20, 2024	497	Green	 NOISY DISTURBANCE: 	CLATTER 	RACKET 	ROW 	RUCKUS
Oct 20, 2024	497	Purple	 HOMOPHONES OF COORDINATING CONJUNCTIONS: 	BUTT 	FORE 	OAR 	SEW
Oct 20, 2024	497	Yellow	 BIT OF NEWSPAPER WRITING: 	ARTICLE 	COLUMN 	FEATURE 	STORY
Oct 21, 2024	498	Blue	 AUTOMATIC GEAR SHIFTER POSITIONS: 	DRIVE 	LOW 	NEUTRAL 	REVERSE
Oct 21, 2024	498	Green	 ATTRACT: 	DRAW 	GRAB 	HOOK 	PULL
Oct 21, 2024	498	Purple	 ___POOL: 	CAR 	DEAD 	LIVER 	WHIRL
Oct 21, 2024	498	Yellow	 KINDS OF BEANS: 	KIDNEY 	MUNG 	NAVY 	PINTO
Oct 22, 2024	499	Blue	 NASA SPACECRAFT: 	GALILEO 	PIONEER 	VIKING 	VOYAGER
